combo,layer,makespan,bw_util,core0_latency_cycles,core0_avg_bw_req,core0_traffic,core1_latency_cycles,core1_avg_bw_req,core1_traffic,total_traffic
WS_OS,Bottleneck4_1_1,75265.0,0.32123199999999996,75265.0,16.0616,1208876.3239999998,75265.0,16.0616,1208876.3239999998,2417752.6479999996
WS_OS,Bottleneck4_1_2,8228.534599999999,1.0,341.0,1206.53,411426.73,341.0,1206.53,411426.73,822853.46
WS_OS,Bottleneck4_1_3,56449.0,0.651996,56449.0,32.5998,1840226.1102,56449.0,32.5998,1840226.1102,3680452.2204
WS_OS,Bottleneck4_2_1,56449.0,0.651996,56449.0,32.5998,1840226.1102,56449.0,32.5998,1840226.1102,3680452.2204
WS_OS,Bottleneck4_2_2,2175.12,1.0,159.0,684.0,108756.0,159.0,684.0,108756.0,217512.0
WS_OS,Bottleneck4_2_3,56449.0,0.651996,56449.0,32.5998,1840226.1102,56449.0,32.5998,1840226.1102,3680452.2204
WS_OS,Bottleneck4_2_Residual,760.3412000000001,0.9999999999999999,197.0,192.98,38017.06,197.0,192.98,38017.06,76034.12
WS_OS,Bottleneck4_3_1,56449.0,0.651996,56449.0,32.5998,1840226.1102,56449.0,32.5998,1840226.1102,3680452.2204
WS_OS,Bottleneck4_3_2,2175.12,1.0,159.0,684.0,108756.0,159.0,684.0,108756.0,217512.0
WS_OS,Bottleneck4_3_3,56449.0,0.651996,56449.0,32.5998,1840226.1102,56449.0,32.5998,1840226.1102,3680452.2204
WS_OS,Bottleneck4_3_Residual,760.3412000000001,0.9999999999999999,197.0,192.98,38017.06,197.0,192.98,38017.06,76034.12
WS_OS,Bottleneck4_4_1,56449.0,0.651996,56449.0,32.5998,1840226.1102,56449.0,32.5998,1840226.1102,3680452.2204
WS_OS,Bottleneck4_4_2,2175.12,1.0,159.0,684.0,108756.0,159.0,684.0,108756.0,217512.0
